new_id,Response_ID,Recorded_Date,Location_Latitude,Location_Longitude,input_location,input_category,input_lat,input_lon,distance_m,best_lat,best_lon,sweep,gender,age,race_White,race_Hispanic,race_Black,race_Asian,race_American_Indian,last_30_noshelter,_3year_noshelter,Rank___Level_of_privacy,Rank___Length_allowed_to_stay,Rank___Security_Guards,Rank___Case_Management,Rank___Close_to_transit,Rank___Proximity_to_where_you_st,Rank___Substance_Use_Policy,Rank___Participation_in_rule_mak,Rank___Curfew_Policy,Rank___Pet_Policy,Rank___Partners_Policy,Rank___How_Clean_it_is,Preferred_B1Q1,Preferred_B1Q2,Preferred_B1Q3,Preferred_B1Q4,Preferred_B2Q1,Preferred_B2Q2,Preferred_B2Q3,Preferred_B2Q4,Preferred_B3Q1,Preferred_B3Q2,Preferred_B3Q3,Preferred_B3Q4,Outside_Option_B1Q1,Outside_Option_B1Q2,Outside_Option_B1Q3,Outside_Option_B1Q4,Outside_Option_B2Q1,Outside_Option_B2Q2,Outside_Option_B2Q3,Outside_Option_B2Q4,Outside_Option_B3Q1,Outside_Option_B3Q2,Outside_Option_B3Q3,Outside_Option_B3Q4,trigger___Selected_Choice_Family,trigger___Selected_Choice_Chose_,trigger___Selected_Choice_Divorc,trigger___Selected_Choice_Could_,trigger___Selected_Choice_Rent_i,trigger___Selected_Choice_Evicti,trigger___Selected_Choice_Releas,trigger___Selected_Choice_Other_,trigger___Other__Specify____Text
554,R_e1cKAUt1JVR41pv,2025-09-13 21:07:07,37.813677,-122.273417,"37.8137373, -122.2731077",coord_decimal,37.8137373,-122.2731077,28.0,37.813677,-122.273417,0.0,Male,69.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,1,2,7,6,4,10,9,8,5,12,11,3,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Rent increase,,,,
555,R_hIc2XNjxUJm5Koq,2025-09-13 21:07:08,37.813653,-122.273468,"37.8137373, -122.2731077",coord_decimal,37.8137373,-122.2731077,33.0,37.813653,-122.273468,0.0,Male,54.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,1,4,3,2,6,8,10,7,9,11,12,5,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Burned it down
556,R_0vvFVnMgoezyFX0,2025-09-13 21:07:10,37.813633,-122.273498,"37.8137373, -122.2731077",coord_decimal,37.8137373,-122.2731077,36.2,37.813633,-122.273498,0.0,Male,78.0,,,Black,,,,,5,3,10,1,2,6,11,8,9,12,7,4,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Foreclosure
557,R_gpo0eHyz3xen8Tz,2025-09-13 21:07:11,37.820012,-122.291593,"37.8198293, -122.2914637",coord_decimal,37.8198293,-122.2914637,23.3,37.820012,-122.291593,1.0,Male,43.0,,Hispanic,,,,,,2,7,6,5,9,3,11,10,4,1,12,8,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,,,,,,,,Other (Specify),Dont know
558,R_lR0ZBXhVHKdCtcy,2025-09-13 21:07:13,37.819942,-122.291622,"37.8198293, -122.2914637",coord_decimal,37.8198293,-122.2914637,18.7,37.819942,-122.291622,1.0,Female,51.0,White,,,,,,,1,7,12,8,10,9,4,11,6,2,3,5,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,Could not pay rent,,,,,
559,R_mfyxa6NFYL7PGOn,2025-09-13 21:07:15,37.819947,-122.291633,"37.8198293, -122.2914637",coord_decimal,37.8198293,-122.2914637,19.8,37.819947,-122.291633,1.0,Male,49.0,,Hispanic,,,,,,1,3,5,4,10,6,8,12,9,7,11,2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
560,R_41BQlvm8kGMnSEP,2025-09-13 21:07:16,37.81994,-122.291622,"37.8198293, -122.2914637",coord_decimal,37.8198293,-122.2914637,18.6,37.81994,-122.291622,1.0,Female,43.0,,,Black,,,,,1,9,7,6,8,10,12,11,4,3,2,5,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Bacs messed it up
561,R_nzRxvhLQqT49uY1,2025-09-13 21:07:17,37.819852,-122.291633,"37.8198293, -122.2914637",coord_decimal,37.8198293,-122.2914637,15.1,37.819852,-122.291633,1.0,Female,47.0,,,Black,,,,,2,5,3,7,9,6,10,12,4,1,11,8,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,,,,,,Other (Specify),Fire home burned
562,R_dJqQgqYLw5gBNZl,2025-09-14 13:50:38,37.813645,-122.273213,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,19.8,37.813645,-122.273213,0.0,Male,46.0,,,Black,,,,,1,8,7,2,6,3,12,9,4,5,11,10,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,,,Other (Specify),Jail
563,R_4qhqCFNDqq0D4BI,2025-09-14 13:50:39,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,45.0,,,Black,,,,No Shelter/Outside,8,6,5,3,2,7,12,9,4,10,11,1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,,,,Could not pay rent,,Eviction,,,
564,R_5ulEGRBVXey7Rnw,2025-09-14 13:50:40,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,65.0,,,,,,No Shelter/Outside,No Shelter/Outside,1,6,8,5,2,9,3,10,7,11,12,4,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Not sure
565,R_9HGJOAbbmvB5o13,2025-09-14 13:50:42,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,49.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,8,4,5,7,6,3,2,12,10,9,11,1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,,Could not pay rent,,,,,
566,R_cXmLYKueuH40ThT,2025-09-14 13:50:43,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,30.0,White,Hispanic,,,,No Shelter/Outside,No Shelter/Outside,1,7,4,6,3,5,9,8,10,11,2,12,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Landlord didnt own home. Fraud
567,R_jUTQs7MLse3BleA,2025-09-14 13:50:45,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,38.0,,,Black,,,,,1,7,5,2,3,6,9,12,4,10,11,8,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Relocation. To cali
568,R_dFhLy3gWhrLrOaH,2025-09-14 13:50:46,,,"37.8136279, -122.2729883",coord_decimal,37.8136279,-122.2729883,,37.8136279,-122.2729883,0.0,Male,27.0,,,Black,,,,,8,6,5,4,1,7,11,12,3,9,10,2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),"Mom died, dad never around, homeless since he was a ki"
569,R_8BS5BKPx4IknZfn,2025-09-14 13:50:47,,,"37.8087016, -122.2710578",coord_decimal,37.8087016,-122.2710578,,37.8087016,-122.2710578,1.0,Male,38.0,,Hispanic,,,,No Shelter/Outside,No Shelter/Outside,10,6,8,4,5,3,2,9,1,11,12,7,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,Rent increase,Eviction,,,
570,R_9Vblx9ymmB95Gyg,2025-09-14 13:50:49,37.813723,-122.273385,"37.8087016, -122.2710578",coord_decimal,37.8087016,-122.2710578,594.6,37.813723,-122.273385,0.0,Female,53.0,,Hispanic,Black,,,No Shelter/Outside,No Shelter/Outside,3,6,7,2,5,10,9,8,4,11,12,1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,,Other (Specify),Lost voucher because of a technicality
571,R_hQgxOTqwRm8IXZZ,2025-09-14 14:42:14,,,"37.8197242, -122.2913219",coord_decimal,37.8197242,-122.2913219,,37.8197242,-122.2913219,1.0,Female,42.0,,Hispanic,,,,,,1,8,7,4,3,6,5,12,10,9,2,11,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,,,,Rent increase,,,,
572,R_3L9rdPZHuftdj47,2025-09-14 14:42:16,,,"37.8197242, -122.2913219",coord_decimal,37.8197242,-122.2913219,,37.8197242,-122.2913219,1.0,Male,52.0,,Hispanic,,,,,,2,5,12,9,8,10,6,11,3,4,1,7,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,Eviction,,Other (Specify),Too many dogs
573,R_ok4YhkkCxpHTkBr,2025-09-14 15:48:48,,,"37.8200467, -122.2923435",coord_decimal,37.8200467,-122.2923435,,37.8200467,-122.2923435,1.0,Male,50.0,,,Black,,,,,1,6,7,4,8,10,3,9,2,11,12,5,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,Divorce/breakup,,,,,,
574,R_aKU4YsyIk85O1Ia,2025-09-14 16:10:34,,,"37.8599110, -122.2953324",coord_decimal,37.859911,-122.2953324,,37.859911,-122.2953324,1.0,Female,43.0,White,,,,,No Shelter/Outside,No Shelter/Outside,1,2,7,6,9,4,3,10,5,11,12,8,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,Eviction,,Other (Specify),Illegal eviction
575,R_flTTYrO9a7uIC1Z,2025-09-14 18:36:47,37.791803,-122.256148,"37.7907609, -122.2473420",coord_decimal,37.7907609,-122.247342,782.4,37.791803,-122.256148,1.0,Female,30.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,1,6,7,2,4,8,3,10,5,12,11,9,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,,,,,,,,Other (Specify),Mother died
576,R_lsm3kOll2FTSEoV,2025-09-14 18:36:48,37.78489,-122.227515,"37.7846739, -122.2276513",coord_decimal,37.7846739,-122.2276513,26.8,37.78489,-122.227515,1.0,Female,42.0,,Hispanic,Black,,,,,1,7,8,4,3,10,6,11,9,12,2,5,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,,,Eviction,,Other (Specify),Illegal lock out
577,R_5pmm2NYTOM7kYEN,2025-09-14 18:36:50,37.784772,-122.227557,"37.7846739, -122.2276513",coord_decimal,37.7846739,-122.2276513,13.7,37.784772,-122.227557,1.0,Male,56.0,,Hispanic,,,,,,1,4,8,2,5,11,12,10,9,7,3,6,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,Other (Specify),Illegal lockout
578,R_aEEtJvGbPKjpMIP,2025-09-14 18:36:51,37.826907,-122.2672,"37.8268438, -122.2673563",coord_decimal,37.8268438,-122.2673563,15.4,37.826907,-122.2672,1.0,Male,43.0,,,Black,,,,,1,7,11,6,10,9,4,12,5,2,3,8,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,,Divorce/breakup,,,,,,
579,R_mswiOeFnn33BgQ5,2025-09-14 18:36:52,37.827308,-122.267145,"37.8268438, -122.2673563",coord_decimal,37.8268438,-122.2673563,54.9,37.827308,-122.267145,1.0,Female,31.0,,,Black,,,,,1,9,7,5,11,10,3,12,4,2,6,8,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,,,,,,Other (Specify),Too much stuff going on
580,R_4aNGvAOWQvqJMD7,2025-09-14 19:18:14,37.827172,-122.268083,"37.8268438, -122.2673563",coord_decimal,37.8268438,-122.2673563,73.5,37.827172,-122.268083,1.0,Male,55.0,,,Black,,,,,1,9,6,3,5,10,4,8,7,12,2,11,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,,,,,,,,Other (Specify),New owner- tore it down to build apartments
581,R_a9TGG0k38dcSRMn,2025-09-14 19:18:15,37.827175,-122.268082,"37.8268438, -122.2673563",coord_decimal,37.8268438,-122.2673563,73.6,37.827175,-122.268082,0.0,Male,52.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,2,7,11,5,8,6,3,10,4,12,1,9,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,Could not pay rent,,,,,
582,R_fhRXyjqgHeyCRel,2025-09-16 15:36:00,37.784707,-122.412028,Taylor and ellis corner in san francisco,area_vague,,,,37.784707,-122.412028,1.0,Male,34.0,,Hispanic,Black,,,No Shelter/Outside,No Shelter/Outside,3,8,4,7,9,10,12,6,11,1,5,2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Family/friend/roommate asked me to leave (dispute, needed room, etc.)",,Divorce/breakup,,,,,,
583,R_420CuJSgh9whjm2,2025-09-16 15:48:59,37.784718,-122.412028,Ellis and Jones in San franciaco on a bench,area_vague,,,,37.784718,-122.412028,0.0,Male,40.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,1,5,8,3,4,9,10,7,11,12,6,2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,,Eviction,,,
584,R_0rRYGfbrKouWZs5,2025-09-16 16:02:58,37.78473,-122.41203,Ellis and jones in san francisco,area_vague,,,,37.78473,-122.41203,0.0,Male,43.0,White,,,,,No Shelter/Outside,No Shelter/Outside,1,3,9,5,8,4,11,6,7,12,10,2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Unsafd and loud
585,R_7GXRtutj0EWy3c3,2025-09-16 16:14:58,37.784705,-122.412029,391 Ellis in san francisco,area_vague,,,,37.784705,-122.412029,0.0,Male,45.0,White,,Black,,,No Shelter/Outside,No Shelter/Outside,1,8,5,6,4,9,3,10,2,12,11,7,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,,,,,
586,R_akjPFLZocCAjllC,2025-09-16 16:31:59,37.784707,-122.412031,Ellis and taylor street in san francisco,area_vague,,,,37.784707,-122.412031,0.0,Female,51.0,White,,,,,No Shelter/Outside,No Shelter/Outside,1,9,11,5,10,7,6,8,4,12,3,2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Family/friend/roommate asked me to leave (dispute, needed room, etc.)",,Divorce/breakup,,,,,,
587,R_j8hieqXGBV10Ekl,2025-09-16 16:45:44,37.784698,-122.412021,Eddy and taylor in san francisco,area_vague,,,,37.784698,-122.412021,1.0,Male,33.0,,,Black,,,,,3,8,7,9,5,12,6,11,2,10,1,4,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,Rent increase,,,,
588,R_9uyYOESvW2K6ohB,2025-09-16 18:48:16,37.768903,-122.456532,"37.688940, -122.4566090",coord_decimal,37.68894,-122.456609,8891.5,37.768903,-122.456532,1.0,Male,47.0,,Hispanic,,,,No Shelter/Outside,,3,6,4,1,10,8,2,5,12,11,9,7,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Family/friend/roommate asked me to leave (dispute, needed room, etc.)",,,,,,,,
589,R_h5VYNOuDHKzeBbS,2025-09-16 18:48:17,37.768993,-122.456625,"37.688940, -122.4566090",coord_decimal,37.68894,-122.456609,8901.5,37.768993,-122.456625,0.0,Male,39.0,White,,,,,,,1,4,3,11,7,8,12,9,5,6,10,2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Divorce/breakup,Could not pay rent,,,,,
590,R_mmH8oRlqz3MsHXk,2025-09-16 18:48:18,37.784721,-122.412036,"Near 361-353 Ellis St, San Francisco, CA 94102",area_vague,,,,37.784721,-122.412036,1.0,Male,36.0,,,,,American Indian,No Shelter/Outside,No Shelter/Outside,1,10,6,2,8,12,5,7,9,3,11,4,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Family/friend/roommate asked me to leave (dispute, needed room, etc.)",,,,,,,,
591,R_h7ir0ST6NNxyHXF,2025-09-16 18:48:19,37.784707,-122.41203,"27-9 Oak St, San Francisco, CA 94102",address,37.7753523,-122.4200248,1255.3,37.784707,-122.41203,0.0,Male,26.0,,,,,American Indian,,No Shelter/Outside,1,6,5,4,12,8,2,9,3,7,11,10,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),"Housefire, famiky incarceration"
592,R_iymS3bdOGOSprZC,2025-09-16 18:48:20,37.78471,-122.412029,"Near 399-391 Eddy St, San Francisco, CA 94102",area_vague,,,,37.78471,-122.412029,1.0,Female,33.0,,,Black,,,,,1,3,6,4,10,11,8,7,5,12,9,2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
593,R_7HtwKRowIuIsz2C,2025-09-16 18:48:21,37.784711,-122.412042,"357 Ellis St, San Francisco, CA 94102",address,37.7846891,-122.4120162,3.3,37.784711,-122.412042,1.0,Male,54.0,White,,,,,,,2,8,9,11,3,1,6,10,12,7,4,5,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Fire
594,R_1sbWkF4CV1C6kwf,2025-09-16 18:48:22,37.784709,-122.412028,"801 Ellis St, San Francisco, CA 94109",address,37.783929,-122.419502,662.5,37.784709,-122.412028,1.0,Female,44.0,,,,,,No Shelter/Outside,No Shelter/Outside,3,12,2,7,9,8,1,5,4,11,10,6,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),"Mental, health issues"
595,R_kz9FI06IVlG66XW,2025-09-18 13:55:30,37.847883,-122.252407,"5951 college ave, oakland",address,37.8478655,-122.2525184,10.0,37.847883,-122.252407,0.0,Female,65.0,,,Black,,,No Shelter/Outside,No Shelter/Outside,4,1,8,6,10,5,9,12,3,11,7,2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,,,,,
596,R_7y5qfZX7JeTydjC,2025-09-18 13:55:36,37.847852,-122.252432,"Near united presbertarian church in Oakland, CA",area_vague,,,,37.847852,-122.252432,1.0,Non-Binary/Other,48.0,,,,,,,No Shelter/Outside,4,8,12,1,2,11,7,6,5,10,3,9,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,,Divorce/breakup,,,,,,
597,R_5vePNYNJG4cCTX8,2025-09-18 13:55:43,37.847703,-122.252303,,missing,,,,37.847703,-122.252303,0.0,Male,71.0,,,Black,Asian,,,,2,4,10,8,6,5,12,1,11,9,7,3,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,Divorce/breakup,,,,,,
