new_id,Response_ID,Recorded_Date,best_lat,best_lon,input_category,distance_m,sweep,gender,age,race_White,race_Hispanic,race_Black,last_30_noshelter,_3year_noshelter,sweeps_100m,closures_100m,sweeps_200m,closures_200m,shelter_aversion_score,top_shelter_attribute,Rank___Level_of_privacy,Rank___Length_allowed_to_stay,Rank___Security_Guards,Rank___Case_Management,Rank___Close_to_transit,Rank___Proximity_to_where_you_st,Rank___Substance_Use_Policy,Rank___Participation_in_rule_mak,Rank___Curfew_Policy,Rank___Pet_Policy,Rank___Partners_Policy,Rank___How_Clean_it_is,Preferred_B1Q1,Preferred_B1Q2,Preferred_B1Q3,Preferred_B1Q4,Preferred_B2Q1,Preferred_B2Q2,Preferred_B2Q3,Preferred_B2Q4,Preferred_B3Q1,Preferred_B3Q2,Preferred_B3Q3,Preferred_B3Q4,Outside_Option_B1Q1,Outside_Option_B1Q2,Outside_Option_B1Q3,Outside_Option_B1Q4,Outside_Option_B2Q1,Outside_Option_B2Q2,Outside_Option_B2Q3,Outside_Option_B2Q4,Outside_Option_B3Q1,Outside_Option_B3Q2,Outside_Option_B3Q3,Outside_Option_B3Q4,trigger___Selected_Choice_Family,trigger___Selected_Choice_Chose_,trigger___Selected_Choice_Divorc,trigger___Selected_Choice_Could_,trigger___Selected_Choice_Rent_i,trigger___Selected_Choice_Evicti,trigger___Selected_Choice_Releas,trigger___Selected_Choice_Other_,trigger___Other__Specify____Text
532,R_o8C9lQFtH3kOwk5,2025-09-12 20:31:32,37.810253,-122.246125,area_vague,,0.0,Male,45.0,,,Black,No Shelter/Outside,No Shelter/Outside,1,1,2,2,1.0,Length allowed to stay,2.0,1.0,9.0,5.0,11.0,3.0,6.0,10.0,7.0,12.0,8.0,4.0,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Chose to leave due to issues with family/friend/roommate,,,,,,,
533,R_nVWLUBXuNrTQaji,2025-09-12 20:31:33,37.81094,-122.247677,area_vague,,1.0,Female,44.0,White,,,No Shelter/Outside,,2,2,3,3,1.0,How Clean it is,2.0,10.0,7.0,6.0,5.0,11.0,8.0,9.0,4.0,12.0,3.0,1.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
534,R_2kCbxGYnkDMtBRJ,2025-09-12 20:31:33,37.810858,-122.247617,area_vague,,0.0,Female,60.0,White,,,No Shelter/Outside,No Shelter/Outside,2,2,3,3,1.0,Close to transit,2.0,3.0,6.0,9.0,1.0,5.0,8.0,10.0,4.0,12.0,11.0,7.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Divorce/breakup,Could not pay rent,,,,,
535,R_ggGHgWvdCj4tj7p,2025-09-12 20:31:34,37.810363,-122.247182,area_vague,,1.0,Male,36.0,,,Black,No Shelter/Outside,No Shelter/Outside,1,1,3,3,1.0,Level of privacy,1.0,8.0,5.0,12.0,6.0,9.0,10.0,2.0,4.0,7.0,11.0,3.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
536,R_nhXFtSm5lkXObLR,2025-09-12 20:31:35,37.847903,-122.252273,area_vague,,0.0,Male,57.0,,,Black,,,0,0,0,0,1.0,Close to transit,2.0,9.0,8.0,7.0,1.0,6.0,11.0,5.0,4.0,12.0,10.0,3.0,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Cafaccident led me to not be able to work and afford remt
537,R_5dZ6Fhfg5UeFbTc,2025-09-12 20:31:36,37.848108,-122.252243,area_vague,,1.0,Male,59.0,,,Black,,,0,0,0,0,1.0,Level of privacy,1.0,8.0,11.0,10.0,2.0,7.0,6.0,9.0,5.0,3.0,12.0,4.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
538,R_77ewykVzeEBZNr7,2025-09-12 20:31:37,37.848063,-122.252217,area_vague,,0.0,Female,73.0,White,,,No Shelter/Outside,,0,0,0,0,1.0,Security Guards,2.0,7.0,1.0,6.0,5.0,9.0,11.0,10.0,4.0,12.0,8.0,3.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,,,,,
539,R_65LnRg283TPKXvW,2025-09-12 21:45:28,37.787587,-122.255263,coord_decimal,616.3,0.0,Male,42.0,White,,,,,0,0,0,0,0.5833333333333334,Level of privacy,1.0,7.0,11.0,6.0,9.0,8.0,2.0,10.0,3.0,12.0,5.0,4.0,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,,Could not pay rent,,,,,
540,R_6aGLPlFuDQGOMN1,2025-09-13 13:02:17,37.800802,-122.226767,coord_decimal,37.1,0.0,Male,60.0,,,Black,,,0,0,3,2,0.5,Level of privacy,1.0,4.0,7.0,3.0,2.0,5.0,8.0,10.0,9.0,12.0,11.0,6.0,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,,Housing Type 2,Housing Type 1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Lost job. Live/ work
541,R_e8d6WTkPDoPlqMf,2025-09-13 14:42:05,37.735567,-122.183483,coord_decimal,20.7,1.0,Male,65.0,White,,,,,0,0,6,5,0.4166666666666667,Level of privacy,1.0,10.0,4.0,6.0,3.0,7.0,5.0,11.0,2.0,9.0,12.0,8.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,,,,Could not pay rent,,,,,
542,R_5NucAHdrSOag33w,2025-09-13 14:42:06,37.7347644,-122.1800625,coord_decimal,,1.0,Female,49.0,,,Black,No Shelter/Outside,No Shelter/Outside,0,0,1,0,0.5,Pet Policy,2.0,7.0,9.0,4.0,5.0,6.0,10.0,11.0,3.0,1.0,12.0,8.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,,,,,Rent increase,,,,
543,R_f56sDsV2yHaqBmD,2025-09-13 15:52:33,37.837737,-122.264538,coord_decimal,80.3,1.0,Male,52.0,,,Black,No Shelter/Outside,No Shelter/Outside,0,0,0,0,0.5833333333333334,Level of privacy,1.0,7.0,9.0,4.0,8.0,5.0,3.0,11.0,2.0,10.0,12.0,6.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,,,,,,,,Other (Specify),"Dad wasnt payi ng rent, he was but dad wasnt"
544,R_05kv2YIXy1pCkX4,2025-09-13 15:52:36,37.837655,-122.264513,coord_decimal,71.2,0.0,Female,60.0,,,Black,No Shelter/Outside,No Shelter/Outside,0,0,0,0,0.5833333333333334,Partners Policy,8.0,2.0,7.0,3.0,5.0,12.0,9.0,10.0,4.0,11.0,1.0,6.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Brothers house and he passed
545,R_4O1tUXn8aXImtBI,2025-09-13 17:50:45,37.817475,-122.275632,coord_decimal,104.9,0.0,Male,56.0,,,Black,,,4,4,19,14,0.75,Level of privacy,1.0,3.0,9.0,7.0,4.0,8.0,5.0,12.0,2.0,11.0,10.0,6.0,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Foreclosed
546,R_0gHVwlP9qQhwOmD,2025-09-13 17:50:47,37.8176231,-122.2771316,coord_decimal,,1.0,Male,56.0,,,Black,,,14,9,19,14,0.8333333333333334,Level of privacy,1.0,4.0,10.0,3.0,6.0,5.0,7.0,11.0,9.0,12.0,8.0,2.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Mom passed
547,R_k94IsCRDqZXwtua,2025-09-13 17:50:48,37.8176231,-122.2771316,coord_decimal,,1.0,Male,41.0,,,Black,,,14,9,19,14,0.5833333333333334,Level of privacy,1.0,8.0,9.0,7.0,5.0,6.0,3.0,12.0,2.0,11.0,10.0,4.0,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,,,,Rent increase,Eviction,,,
548,R_i97evO2zSG4hna5,2025-09-13 17:50:49,37.8167525,-122.2751247,coord_decimal,,0.0,Male,51.0,White,,,,,4,4,8,8,0.6666666666666666,Curfew Policy,5.0,8.0,3.0,4.0,10.0,6.0,2.0,11.0,1.0,7.0,12.0,9.0,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,,,Divorce/breakup,,,,,,
549,R_9wmeQFxzuOvCmP9,2025-09-13 17:50:50,37.817438,-122.275682,coord_decimal,27.7,1.0,Male,29.0,,,Black,,No Shelter/Outside,6,6,19,14,0.5,Close to transit,12.0,9.0,7.0,10.0,1.0,11.0,2.0,6.0,8.0,3.0,5.0,4.0,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,,Chose to leave due to issues with family/friend/roommate,,Could not pay rent,,,Released from jail/prison,,
550,R_9HqOWO80iOm1ac4,2025-09-13 17:50:51,37.817123,-122.27522,coord_decimal,43.9,0.0,Female,47.0,White,,,,,3,3,8,8,0.0,Level of privacy,1.0,7.0,3.0,4.0,9.0,5.0,8.0,11.0,2.0,10.0,12.0,6.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,Other (Specify),Moved back fo california
551,R_j5siLR6sin4S8xP,2025-09-13 17:50:51,37.817475,-122.275678,coord_decimal,28.6,1.0,Female,29.0,,,Black,,,4,4,19,14,0.9166666666666666,Partners Policy,6.0,4.0,3.0,7.0,5.0,9.0,11.0,10.0,8.0,12.0,1.0,2.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),"Shelter rules, cant get along with others"
552,R_igGJQfh0Uhu4ykW,2025-09-13 17:50:52,37.817173,-122.275273,missing,,0.0,Male,26.0,,,Black,,No Shelter/Outside,3,3,8,8,0.8333333333333334,Security Guards,7.0,5.0,1.0,4.0,8.0,2.0,6.0,3.0,12.0,11.0,9.0,10.0,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,
553,R_34hWO2KoaiNulrM,2025-09-13 17:50:53,37.817115,-122.275233,coord_decimal,70.9,0.0,Male,46.0,White,,,,No Shelter/Outside,3,3,8,8,0.3333333333333333,Level of privacy,1.0,4.0,7.0,8.0,6.0,5.0,12.0,9.0,11.0,2.0,10.0,3.0,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,,,Could not pay rent,,,,,
554,R_e1cKAUt1JVR41pv,2025-09-13 21:07:07,37.813677,-122.273417,coord_decimal,28.0,0.0,Male,69.0,,,Black,No Shelter/Outside,No Shelter/Outside,50,41,176,135,0.9166666666666666,Level of privacy,1.0,2.0,7.0,6.0,4.0,10.0,9.0,8.0,5.0,12.0,11.0,3.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Rent increase,,,,
555,R_hIc2XNjxUJm5Koq,2025-09-13 21:07:08,37.813653,-122.273468,coord_decimal,33.0,0.0,Male,54.0,,,Black,No Shelter/Outside,No Shelter/Outside,51,41,176,135,0.9166666666666666,Level of privacy,1.0,4.0,3.0,2.0,6.0,8.0,10.0,7.0,9.0,11.0,12.0,5.0,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Burned it down
556,R_0vvFVnMgoezyFX0,2025-09-13 21:07:10,37.813633,-122.273498,coord_decimal,36.2,0.0,Male,78.0,,,Black,,,51,41,176,135,0.9166666666666666,Case Management,5.0,3.0,10.0,1.0,2.0,6.0,11.0,8.0,9.0,12.0,7.0,4.0,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Foreclosure
557,R_gpo0eHyz3xen8Tz,2025-09-13 21:07:11,37.820012,-122.291593,coord_decimal,23.3,1.0,Male,43.0,,Hispanic,,,,5,5,41,37,0.75,Pet Policy,2.0,7.0,6.0,5.0,9.0,3.0,11.0,10.0,4.0,1.0,12.0,8.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,,,,,,,,Other (Specify),Dont know
558,R_lR0ZBXhVHKdCtcy,2025-09-13 21:07:13,37.819942,-122.291622,coord_decimal,18.7,1.0,Female,51.0,White,,,,,5,5,41,37,0.3333333333333333,Level of privacy,1.0,7.0,12.0,8.0,10.0,9.0,4.0,11.0,6.0,2.0,3.0,5.0,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,Could not pay rent,,,,,
559,R_mfyxa6NFYL7PGOn,2025-09-13 21:07:15,37.819947,-122.291633,coord_decimal,19.8,1.0,Male,49.0,,Hispanic,,,,5,5,41,37,1.0,Level of privacy,1.0,3.0,5.0,4.0,10.0,6.0,8.0,12.0,9.0,7.0,11.0,2.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Eviction,,,
560,R_41BQlvm8kGMnSEP,2025-09-13 21:07:16,37.81994,-122.291622,coord_decimal,18.6,1.0,Female,43.0,,,Black,,,5,5,41,37,0.6666666666666666,Level of privacy,1.0,9.0,7.0,6.0,8.0,10.0,12.0,11.0,4.0,3.0,2.0,5.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Bacs messed it up
561,R_nzRxvhLQqT49uY1,2025-09-13 21:07:17,37.819852,-122.291633,coord_decimal,15.1,1.0,Female,47.0,,,Black,,,5,5,41,37,0.5,Pet Policy,2.0,5.0,3.0,7.0,9.0,6.0,10.0,12.0,4.0,1.0,11.0,8.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,,,,,,Other (Specify),Fire home burned
562,R_dJqQgqYLw5gBNZl,2025-09-14 13:50:38,37.813645,-122.273213,coord_decimal,19.8,0.0,Male,46.0,,,Black,,,80,62,170,130,0.4166666666666667,Level of privacy,1.0,8.0,7.0,2.0,6.0,3.0,12.0,9.0,4.0,5.0,11.0,10.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,,,Other (Specify),Jail
563,R_4qhqCFNDqq0D4BI,2025-09-14 13:50:39,37.8136279,-122.2729883,coord_decimal,,0.0,Male,45.0,,,Black,,No Shelter/Outside,75,57,182,142,0.8333333333333334,How Clean it is,8.0,6.0,5.0,3.0,2.0,7.0,12.0,9.0,4.0,10.0,11.0,1.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,,,,Could not pay rent,,Eviction,,,
564,R_5ulEGRBVXey7Rnw,2025-09-14 13:50:40,37.8136279,-122.2729883,coord_decimal,,0.0,Male,65.0,,,,No Shelter/Outside,No Shelter/Outside,75,57,182,142,0.75,Level of privacy,1.0,6.0,8.0,5.0,2.0,9.0,3.0,10.0,7.0,11.0,12.0,4.0,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Not sure
565,R_9HGJOAbbmvB5o13,2025-09-14 13:50:42,37.8136279,-122.2729883,coord_decimal,,0.0,Male,49.0,,,Black,No Shelter/Outside,No Shelter/Outside,75,57,182,142,0.8333333333333334,How Clean it is,8.0,4.0,5.0,7.0,6.0,3.0,2.0,12.0,10.0,9.0,11.0,1.0,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,,Could not pay rent,,,,,
566,R_cXmLYKueuH40ThT,2025-09-14 13:50:43,37.8136279,-122.2729883,coord_decimal,,0.0,Male,30.0,White,Hispanic,,No Shelter/Outside,No Shelter/Outside,75,57,182,142,0.5,Level of privacy,1.0,7.0,4.0,6.0,3.0,5.0,9.0,8.0,10.0,11.0,2.0,12.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,Other (Specify),Landlord didnt own home. Fraud
567,R_jUTQs7MLse3BleA,2025-09-14 13:50:45,37.8136279,-122.2729883,coord_decimal,,0.0,Male,38.0,,,Black,,,75,57,182,142,1.0,Level of privacy,1.0,7.0,5.0,2.0,3.0,6.0,9.0,12.0,4.0,10.0,11.0,8.0,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),Relocation. To cali
568,R_dFhLy3gWhrLrOaH,2025-09-14 13:50:46,37.8136279,-122.2729883,coord_decimal,,0.0,Male,27.0,,,Black,,,75,57,182,142,0.8333333333333334,Close to transit,8.0,6.0,5.0,4.0,1.0,7.0,11.0,12.0,3.0,9.0,10.0,2.0,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Other (Specify),"Mom died, dad never around, homeless since he was a ki"
569,R_8BS5BKPx4IknZfn,2025-09-14 13:50:47,37.8087016,-122.2710578,coord_decimal,,1.0,Male,38.0,,Hispanic,,No Shelter/Outside,No Shelter/Outside,0,0,4,4,1.0,Curfew Policy,10.0,6.0,8.0,4.0,5.0,3.0,2.0,9.0,1.0,11.0,12.0,7.0,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Could not pay rent,Rent increase,Eviction,,,
570,R_9Vblx9ymmB95Gyg,2025-09-14 13:50:49,37.813723,-122.273385,coord_decimal,594.6,0.0,Female,53.0,,Hispanic,Black,No Shelter/Outside,No Shelter/Outside,49,41,176,135,0.4166666666666667,How Clean it is,3.0,6.0,7.0,2.0,5.0,10.0,9.0,8.0,4.0,11.0,12.0,1.0,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,,Other (Specify),Lost voucher because of a technicality
571,R_hQgxOTqwRm8IXZZ,2025-09-14 14:42:14,37.8197242,-122.2913219,coord_decimal,,1.0,Female,42.0,,Hispanic,,,,5,5,43,35,0.5833333333333334,Level of privacy,1.0,8.0,7.0,4.0,3.0,6.0,5.0,12.0,10.0,9.0,2.0,11.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,,,,Rent increase,,,,
572,R_3L9rdPZHuftdj47,2025-09-14 14:42:16,37.8197242,-122.2913219,coord_decimal,,1.0,Male,52.0,,Hispanic,,,,5,5,43,35,0.16666666666666666,Partners Policy,2.0,5.0,12.0,9.0,8.0,10.0,6.0,11.0,3.0,4.0,1.0,7.0,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 1,Housing Type 1,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,Eviction,,Other (Specify),Too many dogs
573,R_ok4YhkkCxpHTkBr,2025-09-14 15:48:48,37.8200467,-122.2923435,coord_decimal,,1.0,Male,50.0,,,Black,,,19,17,37,33,0.3333333333333333,Level of privacy,1.0,6.0,7.0,4.0,8.0,10.0,3.0,9.0,2.0,11.0,12.0,5.0,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 1,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,Divorce/breakup,,,,,,
574,R_aKU4YsyIk85O1Ia,2025-09-14 16:10:34,37.859911,-122.2953324,coord_decimal,,1.0,Female,43.0,White,,,No Shelter/Outside,No Shelter/Outside,0,0,0,0,0.75,Level of privacy,1.0,2.0,7.0,6.0,9.0,4.0,3.0,10.0,5.0,11.0,12.0,8.0,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Housing Type 2,Housing Type 2,Housing Type 1,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,Eviction,,Other (Specify),Illegal eviction
